task_id,model,strategy,budget_tok,p1,is_correct,n_candidates,n_candidates_algo
pydata__xarray-4075,gpt-oss:20b,priority_kw,1000,1,True,2,2
pydata__xarray-4075,gpt-oss:20b,priority_kw,2000,1,True,2,2
pydata__xarray-4075,gpt-oss:20b,priority_kw,4000,1,True,2,2
pydata__xarray-4075,gpt-oss:20b,priority_kw,8000,1,True,2,2
django__django-16454,gpt-oss:20b,fifo,1000,0,True,50,50
django__django-16454,gpt-oss:20b,fifo,2000,0,True,50,50
django__django-16454,gpt-oss:20b,fifo,4000,0,True,50,50
django__django-16454,gpt-oss:20b,fifo,8000,0,True,50,50
django__django-16454,gpt-oss:20b,priority_kw,1000,1,True,50,50
django__django-16454,gpt-oss:20b,priority_kw,2000,1,True,50,50
django__django-16454,gpt-oss:20b,priority_kw,4000,1,True,50,50
django__django-16454,gpt-oss:20b,priority_kw,8000,1,True,50,50
scikit-learn__scikit-learn-14087,gpt-oss:20b,fifo,1000,1,True,1,1
scikit-learn__scikit-learn-14087,gpt-oss:20b,fifo,2000,1,True,1,1
scikit-learn__scikit-learn-14087,gpt-oss:20b,fifo,4000,1,True,1,1
scikit-learn__scikit-learn-14087,gpt-oss:20b,fifo,8000,1,True,1,1
scikit-learn__scikit-learn-14087,gpt-oss:20b,priority_kw,1000,1,True,1,1
scikit-learn__scikit-learn-14087,gpt-oss:20b,priority_kw,2000,1,True,1,1
scikit-learn__scikit-learn-14087,gpt-oss:20b,priority_kw,4000,1,True,1,1
scikit-learn__scikit-learn-14087,gpt-oss:20b,priority_kw,8000,1,True,1,1
astropy__astropy-7606,gpt-oss:20b,fifo,1000,0,True,3,3
astropy__astropy-7606,gpt-oss:20b,fifo,2000,0,True,3,3
astropy__astropy-7606,gpt-oss:20b,fifo,4000,0,True,3,3
astropy__astropy-7606,gpt-oss:20b,fifo,8000,0,True,3,3
astropy__astropy-7606,gpt-oss:20b,priority_kw,1000,1,True,3,3
astropy__astropy-7606,gpt-oss:20b,priority_kw,2000,1,True,3,3
astropy__astropy-7606,gpt-oss:20b,priority_kw,4000,1,True,3,3
astropy__astropy-7606,gpt-oss:20b,priority_kw,8000,1,True,3,3
pydata__xarray-4966,gpt-oss:20b,fifo,1000,0,True,8,8
pydata__xarray-4966,gpt-oss:20b,fifo,2000,0,True,8,8
pydata__xarray-4966,gpt-oss:20b,fifo,4000,0,True,8,8
pydata__xarray-4966,gpt-oss:20b,fifo,8000,0,True,8,8
pydata__xarray-4966,gpt-oss:20b,priority_kw,1000,1,True,8,8
pydata__xarray-4966,gpt-oss:20b,priority_kw,2000,1,True,8,8
pydata__xarray-4966,gpt-oss:20b,priority_kw,4000,1,True,8,8
pydata__xarray-4966,gpt-oss:20b,priority_kw,8000,1,True,8,8
pylint-dev__pylint-6386,gpt-oss:20b,fifo,1000,0,True,7,7
pylint-dev__pylint-6386,gpt-oss:20b,fifo,2000,0,True,7,7
pylint-dev__pylint-6386,gpt-oss:20b,fifo,4000,0,True,7,7
pylint-dev__pylint-6386,gpt-oss:20b,fifo,8000,0,True,7,7
pylint-dev__pylint-6386,gpt-oss:20b,priority_kw,1000,1,True,7,7
pylint-dev__pylint-6386,gpt-oss:20b,priority_kw,2000,1,True,7,7
pylint-dev__pylint-6386,gpt-oss:20b,priority_kw,4000,1,True,7,7
pylint-dev__pylint-6386,gpt-oss:20b,priority_kw,8000,1,True,7,7
django__django-15554,gpt-oss:20b,fifo,1000,0,False,7,7
django__django-15554,gpt-oss:20b,fifo,2000,0,True,7,7
django__django-15554,gpt-oss:20b,fifo,4000,0,False,7,7
django__django-15554,gpt-oss:20b,fifo,8000,0,True,7,7
django__django-15554,gpt-oss:20b,priority_kw,1000,1,False,7,7
django__django-15554,gpt-oss:20b,priority_kw,2000,1,False,7,7
django__django-15554,gpt-oss:20b,priority_kw,4000,1,False,7,7
django__django-15554,gpt-oss:20b,priority_kw,8000,1,True,7,7
django__django-15103,gpt-oss:20b,fifo,1000,1,True,1,1
django__django-15103,gpt-oss:20b,fifo,2000,1,True,1,1
django__django-15103,gpt-oss:20b,fifo,4000,1,True,1,1
django__django-15103,gpt-oss:20b,fifo,8000,1,True,1,1
django__django-15103,gpt-oss:20b,priority_kw,1000,1,True,1,1
django__django-15103,gpt-oss:20b,priority_kw,2000,1,True,1,1
django__django-15103,gpt-oss:20b,priority_kw,4000,1,True,1,1
django__django-15103,gpt-oss:20b,priority_kw,8000,1,True,1,1
pydata__xarray-4629,gpt-oss:20b,fifo,1000,1,True,1,1
pydata__xarray-4629,gpt-oss:20b,fifo,2000,1,True,1,1
pydata__xarray-4629,gpt-oss:20b,fifo,4000,1,True,1,1
pydata__xarray-4629,gpt-oss:20b,fifo,8000,1,True,1,1
pydata__xarray-4629,gpt-oss:20b,priority_kw,1000,1,True,1,1
pydata__xarray-4629,gpt-oss:20b,priority_kw,2000,1,True,1,1
pydata__xarray-4629,gpt-oss:20b,priority_kw,4000,1,True,1,1
pydata__xarray-4629,gpt-oss:20b,priority_kw,8000,1,True,1,1
django__django-15732,gpt-oss:20b,fifo,1000,0,False,50,50
django__django-15732,gpt-oss:20b,fifo,2000,0,False,50,50
django__django-15732,gpt-oss:20b,fifo,4000,0,True,50,50
django__django-15732,gpt-oss:20b,fifo,8000,0,False,50,50
django__django-15732,gpt-oss:20b,priority_kw,1000,0,False,50,50
django__django-15732,gpt-oss:20b,priority_kw,2000,0,False,50,50
django__django-15732,gpt-oss:20b,priority_kw,4000,0,False,50,50
django__django-15732,gpt-oss:20b,priority_kw,8000,0,False,50,50
pydata__xarray-6744,gpt-oss:20b,fifo,1000,0,True,4,4
pydata__xarray-6744,gpt-oss:20b,fifo,2000,0,True,4,4
pydata__xarray-6744,gpt-oss:20b,fifo,4000,0,True,4,4
pydata__xarray-6744,gpt-oss:20b,fifo,8000,0,True,4,4
pydata__xarray-6744,gpt-oss:20b,priority_kw,1000,0,True,4,4
pydata__xarray-6744,gpt-oss:20b,priority_kw,2000,0,True,4,4
pydata__xarray-6744,gpt-oss:20b,priority_kw,4000,0,True,4,4
pydata__xarray-6744,gpt-oss:20b,priority_kw,8000,0,True,4,4
scikit-learn__scikit-learn-25747,gpt-oss:20b,fifo,1000,1,True,1,1
scikit-learn__scikit-learn-25747,gpt-oss:20b,fifo,2000,1,True,1,1
scikit-learn__scikit-learn-25747,gpt-oss:20b,fifo,4000,1,True,1,1
scikit-learn__scikit-learn-25747,gpt-oss:20b,fifo,8000,1,True,1,1
scikit-learn__scikit-learn-25747,gpt-oss:20b,priority_kw,1000,1,True,1,1
scikit-learn__scikit-learn-25747,gpt-oss:20b,priority_kw,2000,1,True,1,1
scikit-learn__scikit-learn-25747,gpt-oss:20b,priority_kw,4000,1,True,1,1
scikit-learn__scikit-learn-25747,gpt-oss:20b,priority_kw,8000,1,True,1,1
django__django-11276,gpt-oss:20b,fifo,1000,0,False,50,50
django__django-11276,gpt-oss:20b,fifo,2000,0,True,50,50
django__django-11276,gpt-oss:20b,fifo,4000,0,True,50,50
django__django-11276,gpt-oss:20b,fifo,8000,0,True,50,50
django__django-11276,gpt-oss:20b,priority_kw,1000,1,True,50,50
django__django-11276,gpt-oss:20b,priority_kw,2000,1,True,50,50
django__django-11276,gpt-oss:20b,priority_kw,4000,1,True,50,50
django__django-11276,gpt-oss:20b,priority_kw,8000,1,True,50,50
django__django-11119,gpt-oss:20b,fifo,1000,1,True,45,45
django__django-11119,gpt-oss:20b,fifo,2000,1,True,45,45
django__django-11119,gpt-oss:20b,fifo,4000,1,True,45,45
django__django-11119,gpt-oss:20b,fifo,8000,1,True,45,45
django__django-11119,gpt-oss:20b,priority_kw,1000,1,True,45,45
django__django-11119,gpt-oss:20b,priority_kw,2000,1,True,45,45
django__django-11119,gpt-oss:20b,priority_kw,4000,1,True,45,45
django__django-11119,gpt-oss:20b,priority_kw,8000,1,True,45,45
sympy__sympy-23262,gpt-oss:20b,fifo,1000,1,True,1,1
sympy__sympy-23262,gpt-oss:20b,fifo,2000,1,True,1,1
sympy__sympy-23262,gpt-oss:20b,fifo,4000,1,True,1,1
sympy__sympy-23262,gpt-oss:20b,fifo,8000,1,True,1,1
sympy__sympy-23262,gpt-oss:20b,priority_kw,1000,1,True,1,1
sympy__sympy-23262,gpt-oss:20b,priority_kw,2000,1,True,1,1
sympy__sympy-23262,gpt-oss:20b,priority_kw,4000,1,True,1,1
sympy__sympy-23262,gpt-oss:20b,priority_kw,8000,1,True,1,1
sympy__sympy-14711,gpt-oss:20b,fifo,1000,0,True,5,5
sympy__sympy-14711,gpt-oss:20b,fifo,2000,0,True,5,5
sympy__sympy-14711,gpt-oss:20b,fifo,4000,0,True,5,5
sympy__sympy-14711,gpt-oss:20b,fifo,8000,0,True,5,5
sympy__sympy-14711,gpt-oss:20b,priority_kw,1000,1,True,5,5
sympy__sympy-14711,gpt-oss:20b,priority_kw,2000,1,True,5,5
sympy__sympy-14711,gpt-oss:20b,priority_kw,4000,1,True,5,5
sympy__sympy-14711,gpt-oss:20b,priority_kw,8000,1,True,5,5
django__django-16595,gpt-oss:20b,fifo,1000,1,True,1,1
django__django-16595,gpt-oss:20b,fifo,2000,1,True,1,1
django__django-16595,gpt-oss:20b,fifo,4000,1,True,1,1
django__django-16595,gpt-oss:20b,fifo,8000,1,True,1,1
django__django-16595,gpt-oss:20b,priority_kw,1000,1,True,1,1
django__django-16595,gpt-oss:20b,priority_kw,2000,1,True,1,1
django__django-16595,gpt-oss:20b,priority_kw,4000,1,True,1,1
django__django-16595,gpt-oss:20b,priority_kw,8000,1,True,1,1
scikit-learn__scikit-learn-11578,gpt-oss:20b,fifo,1000,1,True,1,1
scikit-learn__scikit-learn-11578,gpt-oss:20b,fifo,2000,1,True,1,1
scikit-learn__scikit-learn-11578,gpt-oss:20b,fifo,4000,1,True,1,1
scikit-learn__scikit-learn-11578,gpt-oss:20b,fifo,8000,1,True,1,1
scikit-learn__scikit-learn-11578,gpt-oss:20b,priority_kw,1000,1,True,1,1
scikit-learn__scikit-learn-11578,gpt-oss:20b,priority_kw,2000,1,True,1,1
scikit-learn__scikit-learn-11578,gpt-oss:20b,priority_kw,4000,1,True,1,1
scikit-learn__scikit-learn-11578,gpt-oss:20b,priority_kw,8000,1,True,1,1
django__django-17029,gpt-oss:20b,fifo,1000,1,True,5,5
django__django-17029,gpt-oss:20b,fifo,2000,1,True,5,5
django__django-17029,gpt-oss:20b,fifo,4000,1,True,5,5
django__django-17029,gpt-oss:20b,fifo,8000,1,True,5,5
django__django-17029,gpt-oss:20b,priority_kw,1000,1,True,5,5
django__django-17029,gpt-oss:20b,priority_kw,2000,1,True,5,5
django__django-17029,gpt-oss:20b,priority_kw,4000,1,True,5,5
django__django-17029,gpt-oss:20b,priority_kw,8000,1,True,5,5
django__django-14311,gpt-oss:20b,fifo,1000,0,True,50,50
django__django-14311,gpt-oss:20b,fifo,2000,0,True,50,50
django__django-14311,gpt-oss:20b,fifo,4000,0,True,50,50
django__django-14311,gpt-oss:20b,fifo,8000,0,True,50,50
django__django-14311,gpt-oss:20b,priority_kw,1000,0,True,50,50
django__django-14311,gpt-oss:20b,priority_kw,2000,0,True,50,50
django__django-14311,gpt-oss:20b,priority_kw,4000,0,True,50,50
django__django-14311,gpt-oss:20b,priority_kw,8000,0,True,50,50
django__django-12713,gpt-oss:20b,fifo,1000,1,True,2,2
django__django-12713,gpt-oss:20b,fifo,2000,1,True,2,2
django__django-12713,gpt-oss:20b,fifo,4000,1,True,2,2
django__django-12713,gpt-oss:20b,fifo,8000,1,True,2,2
django__django-12713,gpt-oss:20b,priority_kw,1000,0,False,2,2
django__django-12713,gpt-oss:20b,priority_kw,2000,0,False,2,2
django__django-12713,gpt-oss:20b,priority_kw,4000,0,False,2,2
django__django-12713,gpt-oss:20b,priority_kw,8000,0,False,2,2
django__django-11999,gpt-oss:20b,fifo,1000,0,False,3,3
django__django-11999,gpt-oss:20b,fifo,2000,0,False,3,3
django__django-11999,gpt-oss:20b,fifo,4000,0,False,3,3
django__django-11999,gpt-oss:20b,fifo,8000,0,False,3,3
django__django-11999,gpt-oss:20b,priority_kw,1000,0,False,3,3
django__django-11999,gpt-oss:20b,priority_kw,2000,0,False,3,3
django__django-11999,gpt-oss:20b,priority_kw,4000,0,False,3,3
django__django-11999,gpt-oss:20b,priority_kw,8000,0,False,3,3
django__django-11880,gpt-oss:20b,fifo,1000,0,True,50,50
django__django-11880,gpt-oss:20b,fifo,2000,0,True,50,50
django__django-11880,gpt-oss:20b,fifo,4000,0,True,50,50
django__django-11880,gpt-oss:20b,fifo,8000,0,True,50,50
django__django-11880,gpt-oss:20b,priority_kw,1000,1,True,50,50
django__django-11880,gpt-oss:20b,priority_kw,2000,1,True,50,50
django__django-11880,gpt-oss:20b,priority_kw,4000,1,True,50,50
django__django-11880,gpt-oss:20b,priority_kw,8000,1,True,50,50
sphinx-doc__sphinx-10449,gpt-oss:20b,fifo,1000,0,True,50,50
sphinx-doc__sphinx-10449,gpt-oss:20b,fifo,2000,0,True,50,50
sphinx-doc__sphinx-10449,gpt-oss:20b,fifo,4000,0,True,50,50
sphinx-doc__sphinx-10449,gpt-oss:20b,fifo,8000,0,True,50,50
sphinx-doc__sphinx-10449,gpt-oss:20b,priority_kw,1000,0,True,50,50
sphinx-doc__sphinx-10449,gpt-oss:20b,priority_kw,2000,0,True,50,50
sphinx-doc__sphinx-10449,gpt-oss:20b,priority_kw,4000,0,True,50,50
sphinx-doc__sphinx-10449,gpt-oss:20b,priority_kw,8000,0,True,50,50
scikit-learn__scikit-learn-14629,gpt-oss:20b,fifo,1000,1,True,50,50
scikit-learn__scikit-learn-14629,gpt-oss:20b,fifo,2000,1,False,50,50
scikit-learn__scikit-learn-14629,gpt-oss:20b,fifo,4000,1,False,50,50
scikit-learn__scikit-learn-14629,gpt-oss:20b,fifo,8000,1,False,50,50
scikit-learn__scikit-learn-14629,gpt-oss:20b,priority_kw,1000,0,False,50,50
scikit-learn__scikit-learn-14629,gpt-oss:20b,priority_kw,2000,0,False,50,50
scikit-learn__scikit-learn-14629,gpt-oss:20b,priority_kw,4000,0,False,50,50
scikit-learn__scikit-learn-14629,gpt-oss:20b,priority_kw,8000,0,False,50,50
psf__requests-2931,gpt-oss:20b,fifo,1000,1,False,3,3
psf__requests-2931,gpt-oss:20b,fifo,2000,1,True,3,3
psf__requests-2931,gpt-oss:20b,fifo,4000,1,False,3,3
psf__requests-2931,gpt-oss:20b,fifo,8000,1,False,3,3
psf__requests-2931,gpt-oss:20b,priority_kw,1000,1,False,3,3
psf__requests-2931,gpt-oss:20b,priority_kw,2000,1,False,3,3
psf__requests-2931,gpt-oss:20b,priority_kw,4000,1,False,3,3
psf__requests-2931,gpt-oss:20b,priority_kw,8000,1,False,3,3
pylint-dev__pylint-4970,gpt-oss:20b,fifo,1000,1,True,2,2
pylint-dev__pylint-4970,gpt-oss:20b,fifo,2000,1,True,2,2
pylint-dev__pylint-4970,gpt-oss:20b,fifo,4000,1,True,2,2
pylint-dev__pylint-4970,gpt-oss:20b,fifo,8000,1,True,2,2
pylint-dev__pylint-4970,gpt-oss:20b,priority_kw,1000,1,True,2,2
pylint-dev__pylint-4970,gpt-oss:20b,priority_kw,2000,1,True,2,2
pylint-dev__pylint-4970,gpt-oss:20b,priority_kw,4000,1,True,2,2
pylint-dev__pylint-4970,gpt-oss:20b,priority_kw,8000,1,True,2,2
django__django-16100,gpt-oss:20b,fifo,1000,1,True,1,1
django__django-16100,gpt-oss:20b,fifo,2000,1,True,1,1
django__django-16100,gpt-oss:20b,fifo,4000,1,True,1,1
django__django-16100,gpt-oss:20b,fifo,8000,1,True,1,1
django__django-16100,gpt-oss:20b,priority_kw,1000,1,True,1,1
django__django-16100,gpt-oss:20b,priority_kw,2000,1,True,1,1
django__django-16100,gpt-oss:20b,priority_kw,4000,1,True,1,1
django__django-16100,gpt-oss:20b,priority_kw,8000,1,True,1,1
django__django-12708,gpt-oss:20b,fifo,1000,1,True,1,1
django__django-12708,gpt-oss:20b,fifo,2000,1,True,1,1
django__django-12708,gpt-oss:20b,fifo,4000,1,True,1,1
django__django-12708,gpt-oss:20b,fifo,8000,1,True,1,1
django__django-12708,gpt-oss:20b,priority_kw,1000,1,True,1,1
django__django-12708,gpt-oss:20b,priority_kw,2000,1,True,1,1
django__django-12708,gpt-oss:20b,priority_kw,4000,1,True,1,1
django__django-12708,gpt-oss:20b,priority_kw,8000,1,True,1,1
scikit-learn__scikit-learn-14710,gpt-oss:20b,priority_kw_fallback,1000,0,True,50,50
scikit-learn__scikit-learn-14710,gpt-oss:20b,priority_kw_fallback,2000,0,True,50,50
scikit-learn__scikit-learn-14710,gpt-oss:20b,priority_kw_fallback,4000,0,True,50,50
scikit-learn__scikit-learn-14710,gpt-oss:20b,priority_kw_fallback,8000,0,True,50,50
django__django-15629,gpt-oss:20b,priority_kw_fallback,1000,0,False,50,50
django__django-15629,gpt-oss:20b,priority_kw_fallback,2000,0,False,50,50
django__django-15629,gpt-oss:20b,priority_kw_fallback,4000,0,False,50,50
django__django-15629,gpt-oss:20b,priority_kw_fallback,8000,0,False,50,50
django__django-14855,gpt-oss:20b,priority_kw_fallback,1000,1,True,1,1
django__django-14855,gpt-oss:20b,priority_kw_fallback,2000,1,True,1,1
django__django-14855,gpt-oss:20b,priority_kw_fallback,4000,1,True,1,1
django__django-14855,gpt-oss:20b,priority_kw_fallback,8000,1,True,1,1
sphinx-doc__sphinx-9698,gpt-oss:20b,priority_kw_fallback,1000,0,True,50,50
sphinx-doc__sphinx-9698,gpt-oss:20b,priority_kw_fallback,2000,0,True,50,50
sphinx-doc__sphinx-9698,gpt-oss:20b,priority_kw_fallback,4000,0,True,50,50
sphinx-doc__sphinx-9698,gpt-oss:20b,priority_kw_fallback,8000,0,True,50,50
django__django-16527,gpt-oss:20b,priority_kw_fallback,1000,1,True,1,1
django__django-16527,gpt-oss:20b,priority_kw_fallback,2000,1,True,1,1
django__django-16527,gpt-oss:20b,priority_kw_fallback,4000,1,True,1,1
django__django-16527,gpt-oss:20b,priority_kw_fallback,8000,1,True,1,1
sympy__sympy-15349,gpt-oss:20b,priority_kw_fallback,1000,1,True,2,2
sympy__sympy-15349,gpt-oss:20b,priority_kw_fallback,2000,1,True,2,2
sympy__sympy-15349,gpt-oss:20b,priority_kw_fallback,4000,1,True,2,2
sympy__sympy-15349,gpt-oss:20b,priority_kw_fallback,8000,1,True,2,2
scikit-learn__scikit-learn-10297,gpt-oss:20b,priority_kw_fallback,1000,0,True,2,2
scikit-learn__scikit-learn-10297,gpt-oss:20b,priority_kw_fallback,2000,0,True,2,2
scikit-learn__scikit-learn-10297,gpt-oss:20b,priority_kw_fallback,4000,0,True,2,2
scikit-learn__scikit-learn-10297,gpt-oss:20b,priority_kw_fallback,8000,0,True,2,2
matplotlib__matplotlib-26113,gpt-oss:20b,priority_kw_fallback,1000,1,True,50,50
matplotlib__matplotlib-26113,gpt-oss:20b,priority_kw_fallback,2000,1,True,50,50
matplotlib__matplotlib-26113,gpt-oss:20b,priority_kw_fallback,4000,1,True,50,50
matplotlib__matplotlib-26113,gpt-oss:20b,priority_kw_fallback,8000,1,True,50,50
django__django-15569,gpt-oss:20b,priority_kw_fallback,1000,1,True,50,50
django__django-15569,gpt-oss:20b,priority_kw_fallback,2000,1,True,50,50
django__django-15569,gpt-oss:20b,priority_kw_fallback,4000,1,True,50,50
django__django-15569,gpt-oss:20b,priority_kw_fallback,8000,1,True,50,50
matplotlib__matplotlib-25122,gpt-oss:20b,priority_kw_fallback,1000,1,True,3,3
matplotlib__matplotlib-25122,gpt-oss:20b,priority_kw_fallback,2000,1,True,3,3
matplotlib__matplotlib-25122,gpt-oss:20b,priority_kw_fallback,4000,1,True,3,3
matplotlib__matplotlib-25122,gpt-oss:20b,priority_kw_fallback,8000,1,True,3,3
django__django-13195,gpt-oss:20b,priority_kw_fallback,1000,0,False,5,5
django__django-13195,gpt-oss:20b,priority_kw_fallback,2000,0,False,5,5
django__django-13195,gpt-oss:20b,priority_kw_fallback,4000,0,False,5,5
django__django-13195,gpt-oss:20b,priority_kw_fallback,8000,0,False,5,5
django__django-13346,gpt-oss:20b,priority_kw_fallback,1000,1,True,44,44
django__django-13346,gpt-oss:20b,priority_kw_fallback,2000,1,True,44,44
django__django-13346,gpt-oss:20b,priority_kw_fallback,4000,1,False,44,44
django__django-13346,gpt-oss:20b,priority_kw_fallback,8000,1,False,44,44
django__django-9296,gpt-oss:20b,priority_kw_fallback,1000,1,True,50,50
django__django-9296,gpt-oss:20b,priority_kw_fallback,2000,1,True,50,50
django__django-9296,gpt-oss:20b,priority_kw_fallback,4000,1,True,50,50
django__django-9296,gpt-oss:20b,priority_kw_fallback,8000,1,True,50,50
django__django-13513,gpt-oss:20b,priority_kw_fallback,1000,1,True,1,1
django__django-13513,gpt-oss:20b,priority_kw_fallback,2000,1,True,1,1
django__django-13513,gpt-oss:20b,priority_kw_fallback,4000,1,True,1,1
django__django-13513,gpt-oss:20b,priority_kw_fallback,8000,1,True,1,1
django__django-11532,gpt-oss:20b,priority_kw_fallback,1000,1,True,1,1
django__django-11532,gpt-oss:20b,priority_kw_fallback,2000,1,True,1,1
django__django-11532,gpt-oss:20b,priority_kw_fallback,4000,1,True,1,1
django__django-11532,gpt-oss:20b,priority_kw_fallback,8000,1,True,1,1
pytest-dev__pytest-7521,gpt-oss:20b,priority_kw_fallback,1000,0,True,50,50
pytest-dev__pytest-7521,gpt-oss:20b,priority_kw_fallback,2000,0,True,50,50
pytest-dev__pytest-7521,gpt-oss:20b,priority_kw_fallback,4000,0,True,50,50
pytest-dev__pytest-7521,gpt-oss:20b,priority_kw_fallback,8000,0,True,50,50
astropy__astropy-13236,gpt-oss:20b,priority_kw_fallback,1000,1,True,1,1
astropy__astropy-13236,gpt-oss:20b,priority_kw_fallback,2000,1,True,1,1
astropy__astropy-13236,gpt-oss:20b,priority_kw_fallback,4000,1,True,1,1
astropy__astropy-13236,gpt-oss:20b,priority_kw_fallback,8000,1,True,1,1
pylint-dev__pylint-4661,gpt-oss:20b,priority_kw_fallback,1000,0,False,42,42
pylint-dev__pylint-4661,gpt-oss:20b,priority_kw_fallback,2000,0,False,42,42
pylint-dev__pylint-4661,gpt-oss:20b,priority_kw_fallback,4000,0,False,42,42
pylint-dev__pylint-4661,gpt-oss:20b,priority_kw_fallback,8000,0,False,42,42
django__django-11095,gpt-oss:20b,priority_kw_fallback,1000,0,True,3,3
django__django-11095,gpt-oss:20b,priority_kw_fallback,2000,0,True,3,3
django__django-11095,gpt-oss:20b,priority_kw_fallback,4000,0,True,3,3
django__django-11095,gpt-oss:20b,priority_kw_fallback,8000,0,True,3,3
sphinx-doc__sphinx-8721,gpt-oss:20b,priority_kw_fallback,1000,1,True,1,1
sphinx-doc__sphinx-8721,gpt-oss:20b,priority_kw_fallback,2000,1,True,1,1
sphinx-doc__sphinx-8721,gpt-oss:20b,priority_kw_fallback,4000,1,True,1,1
sphinx-doc__sphinx-8721,gpt-oss:20b,priority_kw_fallback,8000,1,True,1,1
django__django-13590,gpt-oss:20b,priority_kw_fallback,1000,1,True,1,1
django__django-13590,gpt-oss:20b,priority_kw_fallback,2000,1,True,1,1
django__django-13590,gpt-oss:20b,priority_kw_fallback,4000,1,True,1,1
django__django-13590,gpt-oss:20b,priority_kw_fallback,8000,1,True,1,1
sphinx-doc__sphinx-11445,gpt-oss:20b,priority_kw_fallback,1000,1,False,9,9
sphinx-doc__sphinx-11445,gpt-oss:20b,priority_kw_fallback,2000,1,True,9,9
sphinx-doc__sphinx-11445,gpt-oss:20b,priority_kw_fallback,4000,1,False,9,9
sphinx-doc__sphinx-11445,gpt-oss:20b,priority_kw_fallback,8000,1,False,9,9
django__django-14500,gpt-oss:20b,priority_kw_fallback,1000,1,True,4,4
django__django-14500,gpt-oss:20b,priority_kw_fallback,2000,1,True,4,4
django__django-14500,gpt-oss:20b,priority_kw_fallback,4000,1,True,4,4
django__django-14500,gpt-oss:20b,priority_kw_fallback,8000,1,True,4,4
django__django-13964,gpt-oss:20b,priority_kw_fallback,1000,0,False,50,50
django__django-13964,gpt-oss:20b,priority_kw_fallback,2000,0,False,50,50
django__django-13964,gpt-oss:20b,priority_kw_fallback,4000,0,False,50,50
django__django-13964,gpt-oss:20b,priority_kw_fallback,8000,0,False,50,50
sphinx-doc__sphinx-8551,gpt-oss:20b,priority_kw_fallback,1000,1,True,1,1
sphinx-doc__sphinx-8551,gpt-oss:20b,priority_kw_fallback,2000,1,True,1,1
sphinx-doc__sphinx-8551,gpt-oss:20b,priority_kw_fallback,4000,1,True,1,1
sphinx-doc__sphinx-8551,gpt-oss:20b,priority_kw_fallback,8000,1,True,1,1
astropy__astropy-14508,gpt-oss:20b,priority_kw_fallback,1000,1,True,1,1
astropy__astropy-14508,gpt-oss:20b,priority_kw_fallback,2000,1,True,1,1
astropy__astropy-14508,gpt-oss:20b,priority_kw_fallback,4000,1,True,1,1
astropy__astropy-14508,gpt-oss:20b,priority_kw_fallback,8000,1,True,1,1
sympy__sympy-18763,gpt-oss:20b,priority_kw_fallback,1000,1,True,50,50
sympy__sympy-18763,gpt-oss:20b,priority_kw_fallback,2000,1,True,50,50
sympy__sympy-18763,gpt-oss:20b,priority_kw_fallback,4000,1,True,50,50
sympy__sympy-18763,gpt-oss:20b,priority_kw_fallback,8000,1,True,50,50
sympy__sympy-20154,gpt-oss:20b,priority_kw_fallback,1000,1,True,2,2
sympy__sympy-20154,gpt-oss:20b,priority_kw_fallback,2000,1,True,2,2
sympy__sympy-20154,gpt-oss:20b,priority_kw_fallback,4000,1,True,2,2
sympy__sympy-20154,gpt-oss:20b,priority_kw_fallback,8000,1,True,2,2
django__django-14752,gpt-oss:20b,priority_kw_fallback,1000,1,True,4,4
django__django-14752,gpt-oss:20b,priority_kw_fallback,2000,1,True,4,4
django__django-14752,gpt-oss:20b,priority_kw_fallback,4000,1,True,4,4
django__django-14752,gpt-oss:20b,priority_kw_fallback,8000,1,True,4,4
pytest-dev__pytest-7571,gpt-oss:20b,priority_kw_fallback,1000,0,True,50,50
pytest-dev__pytest-7571,gpt-oss:20b,priority_kw_fallback,2000,0,True,50,50
pytest-dev__pytest-7571,gpt-oss:20b,priority_kw_fallback,4000,0,True,50,50
pytest-dev__pytest-7571,gpt-oss:20b,priority_kw_fallback,8000,0,True,50,50
sphinx-doc__sphinx-9711,gpt-oss:20b,priority_kw_fallback,1000,1,True,2,2
sphinx-doc__sphinx-9711,gpt-oss:20b,priority_kw_fallback,2000,1,True,2,2
sphinx-doc__sphinx-9711,gpt-oss:20b,priority_kw_fallback,4000,1,True,2,2
sphinx-doc__sphinx-9711,gpt-oss:20b,priority_kw_fallback,8000,1,True,2,2
astropy__astropy-7336,gpt-oss:20b,priority_kw_fallback,1000,0,True,50,50
astropy__astropy-7336,gpt-oss:20b,priority_kw_fallback,2000,0,True,50,50
astropy__astropy-7336,gpt-oss:20b,priority_kw_fallback,4000,0,True,50,50
astropy__astropy-7336,gpt-oss:20b,priority_kw_fallback,8000,0,True,50,50
django__django-13128,gpt-oss:20b,priority_kw_fallback,1000,1,True,2,2
django__django-13128,gpt-oss:20b,priority_kw_fallback,2000,1,True,2,2
django__django-13128,gpt-oss:20b,priority_kw_fallback,4000,1,True,2,2
django__django-13128,gpt-oss:20b,priority_kw_fallback,8000,1,True,2,2
scikit-learn__scikit-learn-13439,gpt-oss:20b,priority_kw_fallback,1000,1,True,3,3
scikit-learn__scikit-learn-13439,gpt-oss:20b,priority_kw_fallback,2000,1,True,3,3
scikit-learn__scikit-learn-13439,gpt-oss:20b,priority_kw_fallback,4000,1,True,3,3
